,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1668,@naa_two,534673098465759232,RT @firstpostin: One cannot experience freedom until one knows what absence of freedom feels like: #RahulGandhi,2014-11-18 11:42:55+00:00,one cannot experience freedom until one knows what absence of freedom feels like rahulgandhi,-0.0125,0.0,negative,0.333,0.544,0.124,-0.6412
1669,@naa_two,534250875758206976,@LambaBhavesh Aapka dp bhai. #KillDil 😂,2014-11-17 07:45:09+00:00,aapka dp bhai killdil,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1670,@naa_two,534165745509203968,"RT @narendramodi: On Pujya Balasaheb Thackeray's Punya Tithi, I salute the great man who always lived for the people &amp; stood for their well…",2014-11-17 02:06:52+00:00,on pujya balasaheb thackeray s punya tithi i salute the great man who always lived for the people amp stood for their well,0.8,0.75,positive,0.0,0.754,0.246,0.7351
1671,@naa_two,533606662016225281,"#FarCry4 launch trailer. Exotic world all around. :*

PS: That song at 05:47. Epic. #Bollywood 😂😂
http://t.co/RFYxcaFHdk",2014-11-15 13:05:16+00:00,farcry4 launch trailer exotic world all around ps that song at 05 47 epic bollywood,0.3,0.7,neutral,0.0,1.0,0.0,0.0
1672,@naa_two,533275118751870976,"Too late Kejru. Not another chance.

@firstpostin: My biggest learning on politics in last six months is that one must not resign: Kejriwal",2014-11-14 15:07:50+00:00,too late kejru not another chance my biggest learning on politics in last six months is that one must not resign kejriwal,-0.15,0.3333333333333333,positive,0.073,0.841,0.086,0.0762
1673,@naa_two,533274341593452544,"Looks utterly playable. Can't wait to get my hands on yet another Far Cry game. 😘
#FarCry4",2014-11-14 15:04:45+00:00,looks utterly playable can t wait to get my hands on yet another far cry game farcry4,-0.10000000000000002,0.7999999999999999,negative,0.171,0.829,0.0,-0.4767
1674,@naa_two,533274017579274240,"RT @gamespot: From PC specs to the villainous Pagan Min, here's everything you need to know about #FarCry4! http://t.co/WZYNuZCVSJ http://t…",2014-11-14 15:03:28+00:00,from pc specs to the villainous pagan min here s everything you need to know about farcry4,0.0,0.0,negative,0.167,0.833,0.0,-0.4588
1675,@naa_two,533273936989925376,And the exams end. Finally. Phew.,2014-11-14 15:03:09+00:00,and the exams end finally phew,0.0,1.0,neutral,0.0,1.0,0.0,0.0
1676,@naa_two,533273936989925376,And the exams end. Finally. Phew.,2014-11-14 15:03:09+00:00,and the exams end finally phew,0.0,1.0,neutral,0.0,1.0,0.0,0.0
1677,@naa_two,528746867350179841,"RT @dhume: .@swapan55: India is attempting ""to rescue the past from the clutches of ideological regimentation."" http://t.co/n0ZwqVgdWe",2014-11-02 03:14:11+00:00,india is attempting to rescue the past from the clutches of ideological regimentation,-0.25,0.25,positive,0.0,0.784,0.216,0.5106
1678,@naa_two,528502041547530241,RT @Oke_the_Pushkar: @narendramodi @PMOIndia sir this is at CM swearing ceremony yesterd. Swachata abhiyan wont work until laws r stricter …,2014-11-01 11:01:20+00:00,sir this is at cm swearing ceremony yesterd swachata abhiyan wont work until laws r stricter,0.0,0.0,negative,0.125,0.875,0.0,-0.25
1679,@naa_two,528096763337396224,RT @firstpostin: Modi's overseas ambitions: Vietnam and the reverse “string-of-pearls” to contain China http://t.co/nB9K9zYrw2 http://t.co/…,2014-10-31 08:10:54+00:00,modi s overseas ambitions vietnam and the reverse string of pearls to contain china,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1680,@naa_two,528016235322044417,The tussle over redefining Oct31 through Newspaper ads. #RunForUnity #SardarPatel #IndiraGandhi @BJP4India @INCIndia http://t.co/SdUY5rBm6V,2014-10-31 02:50:55+00:00,the tussle over redefining oct31 through newspaper ads runforunity sardarpatel indiragandhi,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1681,@naa_two,528013518348353536,"RT @firstpostin: Remembering Indira Gandhi: Love or hate her, her impact on India can't be denied http://t.co/PkC8MpyPxU http://t.co/Uw6xVM…",2014-10-31 02:40:07+00:00,remembering indira gandhi love or hate her her impact on india can t be denied,-0.15000000000000002,0.75,negative,0.303,0.505,0.193,-0.34
1682,@naa_two,528013287955263488,"RT @narendramodi: भारत माँ के महान सपूत, लौह पुरूष सरदार वल्लभ भाई पटेल की जयंती पर शत् शत् नमन। I bow to Sardar Vallabhbhai Patel on his b…",2014-10-31 02:39:12+00:00,i bow to sardar vallabhbhai patel on his b,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1683,@naa_two,523116134829015040,@ChinmayGawas Ran out of alternate email addresses n ip addresses bro. :p,2014-10-17 14:19:40+00:00,ran out of alternate email addresses n ip addresses bro p,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1684,@naa_two,523101915748388867,"Earphones for FREE!! :D

Can’t wait for my @earhoox, I’m upgrading my #earbuds for #free. You can too, right here: http://t.co/hrSqIOOqqn",2014-10-17 13:23:10+00:00,earphones for free d can t wait for my i m upgrading my earbuds for free you can too right here,0.36190476190476195,0.7119047619047619,positive,0.0,0.694,0.306,0.765
1685,@naa_two,522285046838095872,"Voted for a better Maharashtra!! :D
@timesnow #GetInked http://t.co/WSSB5UTVM7",2014-10-15 07:17:13+00:00,voted for a better maharashtra d getinked,0.5,0.5,positive,0.0,0.58,0.42,0.4404
1686,@naa_two,522284635326132224,"@abpmajhatv #MajhaPhoto #MahaVote महाराष्ट्र विधानसभा निवडणुकिच्या या पंचरंगी लढ्यात, लोकतंत्राचा विजय असो। http://t.co/kgD16460ld",2014-10-15 07:15:35+00:00,majhaphoto mahavote,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1687,@naa_two,519302412406767616,"Like Seriously? अतिरेक

RT @firstpostin: Uddhav compares #BJP campaign to Afzal Khan’s invasion on Shivaji’s dominion http://t.co/yYrE6KQFDr",2014-10-07 01:45:17+00:00,like seriously uddhav compares bjp campaign to afzal khan s invasion on shivaji s dominion,-0.3333333333333333,0.6666666666666666,positive,0.112,0.724,0.164,0.2023
1688,@naa_two,518966418914545664,"RT @sanjaymanjrekar: ""@Sanjog_G: Shouldn't Flipkart demand a full refund!? #toi #Flipkart #snapdeal http://t.co/ZtEFZT5aNJ""
Shocking this !…",2014-10-06 03:30:10+00:00,g shouldn t flipkart demand a full refund toi flipkart snapdeal shocking this,-0.325,0.775,negative,0.344,0.656,0.0,-0.4939
1689,@naa_two,518675253212356610,"RT @bhupendrachaube: ""@swapan55: Usual Suspects: A silly controversy over Mohan Bhagwat's speech http://t.co/XZOY2C4sMv"". Sharp insights fr…",2014-10-05 08:13:11+00:00,usual suspects a silly controversy over mohan bhagwat s speech sharp insights fr,-0.2916666666666667,0.625,negative,0.192,0.72,0.088,-0.3182
1690,@naa_two,517204726840967168,"RT @tech2eets: Microsoft unveils #Windows 10, a curious mix of Windows 7 and Windows 8 features: http://t.co/MCeLTf8Zq9 http://t.co/NOZ0WuL…",2014-10-01 06:49:50+00:00,microsoft unveils windows 10 a curious mix of windows 7 and windows 8 features,-0.1,1.0,positive,0.0,0.813,0.187,0.3182
1691,@naa_two,517132271195652097,"RT @firstpostin: #NASA, #ISRO to work on joint #Mars mission targeted to launch in 2020 http://t.co/zMRVET1mD1 http://t.co/l5IuE0x2cw",2014-10-01 02:01:55+00:00,nasa isro to work on joint mars mission targeted to launch in 2020,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1692,@naa_two,516938360099586048,"Fuck. Almost a storm there, outside my window.",2014-09-30 13:11:23+00:00,fuck almost a storm there outside my window,-0.2,0.325,negative,0.368,0.632,0.0,-0.5423
1693,@naa_two,516458192620883968,"Kaaash.

RT @LambaBhavesh: Wish d Sitting Arrangement would b on  first come first serve basis 😜",2014-09-29 05:23:23+00:00,kaaash wish d sitting arrangement would b on first come first serve basis,0.25,0.3333333333333333,positive,0.0,0.787,0.213,0.4019
1694,@naa_two,516452303448981504,"Insanity.

RT @timesofindia: Sixteen die, two more in hospital after Jayalalithaa verdict http://t.co/FyfH7G0yeK",2014-09-29 04:59:59+00:00,insanity sixteen die two more in hospital after jayalalithaa verdict,0.5,0.5,negative,0.469,0.432,0.099,-0.7906
1695,@naa_two,516443448216260608,"Insanity.

RT @timesofindia: Sixteen die, two more in hospital after Jayalalithaa verdict http://t.co/ZfHfDedZkC",2014-09-29 04:24:47+00:00,insanity sixteen die two more in hospital after jayalalithaa verdict,0.5,0.5,negative,0.469,0.432,0.099,-0.7906
1696,@naa_two,516443448216260608,"Insanity.

RT @timesofindia: Sixteen die, two more in hospital after Jayalalithaa verdict http://t.co/ZfHfDedZkC",2014-09-29 04:24:47+00:00,insanity sixteen die two more in hospital after jayalalithaa verdict,0.5,0.5,negative,0.469,0.432,0.099,-0.7906
1697,@naa_two,516438140177752065,"Full clip. Looks like @sardesairajdeep ws d aggressor.#IStandWithRajdeep looks hypocritical. Right @sagarikaghose ?
https://t.co/wMRQ7uBmd1",2014-09-29 04:03:42+00:00,full clip looks like ws d aggressor istandwithrajdeep looks hypocritical right,0.31785714285714284,0.5428571428571429,negative,0.336,0.49,0.175,-0.3182
1698,@naa_two,516411111818539008,"Waiting for @digvijaya_28 to call her fascist sanghi. XD

RT @MEAIndia: Congresswoman Tulsi Gabbard gifts PM @narendramodi the Bhagvad Gita.",2014-09-29 02:16:18+00:00,waiting for 28 to call her fascist sanghi xd congresswoman tulsi gabbard gifts pm the bhagvad gita,0.0,0.0,positive,0.161,0.67,0.17,0.0516
1699,@naa_two,516261199713808384,RT @bhupendrachaube: No doubt; this kind of craze can be generated by one man only. #ModiAtMadison http://t.co/6qV61JKbqc,2014-09-28 16:20:36+00:00,no doubt this kind of craze can be generated by one man only modiatmadison,0.3,0.95,negative,0.375,0.625,0.0,-0.6801
1700,@naa_two,516255383279529985,"RT @mataonline: भाजपपुढं शिवसेना लाचारासारखं वागली!: राज ठाकरे
http://t.co/MYeLBJeO2r
#rajthackeray #uddhavthackeray #bjp #criticise @matao…",2014-09-28 15:57:29+00:00,rajthackeray uddhavthackeray bjp criticise,0.0,0.0,negative,0.492,0.508,0.0,-0.4404
1701,@naa_two,516244672717406209,"No wonder how much you approve or disapprove of @sardesairajdeep 's views, this act was gross. Retard random guy. :/
http://t.co/FqLEVQDwhp",2014-09-28 15:14:56+00:00,no wonder how much you approve or disapprove of s views this act was gross retard random guy,-0.3,0.425,negative,0.383,0.617,0.0,-0.8271
1702,@naa_two,516199192058810369,"RT @indiatimes: Can a city like #Mumbai ever be explained in 8 graphs?

We attempt the almost impossible here! - http://t.co/MhLEPTqHRA",2014-09-28 12:14:12+00:00,can a city like mumbai ever be explained in 8 graphs we attempt the almost impossible here,-0.6666666666666666,1.0,positive,0.0,0.848,0.152,0.3612
1703,@naa_two,516100546747322370,"Thanks @mipaltan :*
Would've helped had u sent in an XL tee. Sister's quite happy bout it though. Free tee fr her. :p http://t.co/yM4bXTUnnM",2014-09-28 05:42:13+00:00,thanks would ve helped had u sent in an xl tee sister s quite happy bout it though free tee fr her p,0.4666666666666666,0.6666666666666666,positive,0.0,0.625,0.375,0.8805
1704,@naa_two,516094634901008385,"Cos not having it would be so communal sanghi thing to do.
RT @SaffronSniper: Israel doesn't have 'Hitler Rd', why Delhi has 'Aurangzeb Rd'?",2014-09-28 05:18:44+00:00,cos not having it would be so communal sanghi thing to do israel doesn t have hitler rd why delhi has aurangzeb rd,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1705,@naa_two,516093943348342784,"Bday wishes to this lovely 85 year old lady, the nightingale of India. Ur voice never gets too old! @mangeshkarlata http://t.co/nu9cUMzoBD",2014-09-28 05:15:59+00:00,bday wishes to this lovely 85 year old lady the nightingale of india ur voice never gets too old,0.2333333333333333,0.3833333333333333,positive,0.0,0.759,0.241,0.6597
1706,@naa_two,515869370560430080,Wonder if @PMOIndia is gonna do another extempore speech here. He's at his best then!! If you could shed some light on this @MEAIndia :),2014-09-27 14:23:36+00:00,wonder if is gonna do another extempore speech here he s at his best then if you could shed some light on this,0.7,0.5,positive,0.0,0.833,0.167,0.6369
1707,@naa_two,515868932805115904,@PMOIndia 's maiden UN General Assembly address. An address in Hindi. Waiting in anticipation!! @MEAIndia #ModiAtUN,2014-09-27 14:21:52+00:00,s maiden un general assembly address an address in hindi waiting in anticipation modiatun,0.05000000000000002,0.5,positive,0.0,0.896,0.104,0.1027
1708,@naa_two,515857074475900928,Read her blogs. Disconnected from reality. Plain grumbling. Wonder what keeps her into active journalism? @sagarikaghose #YoSagarikaSoSour,2014-09-27 13:34:45+00:00,read her blogs disconnected from reality plain grumbling wonder what keeps her into active journalism yosagarikasosour,-0.1738095238095238,0.47857142857142854,positive,0.0,0.847,0.153,0.4019
1709,@naa_two,515856759328473088,@sardesairajdeep @sagarikaghose deserved to be kicked out of @ibnlive long long time back. Bunch of grumbling idiots. #YoSagarikaSoSour,2014-09-27 13:33:30+00:00,deserved to be kicked out of long long time back bunch of grumbling idiots yosagarikasosour,-0.225,0.4,neutral,0.0,1.0,0.0,0.0
1710,@naa_two,515856455983849473,"RT @bhupendrachaube: Kudos to my camerman @menomanoj ; exemplary work. No questions ever. And he speaks ""ungrammatical"" English/ Hindi. Doe…",2014-09-27 13:32:17+00:00,kudos to my camerman exemplary work no questions ever and he speaks ungrammatical english hindi doe,0.0,0.0,positive,0.113,0.718,0.169,0.2732
1711,@naa_two,515856435733749760,RT @bhupendrachaube: I never claim to be the best; I just strive for perfection. Those with whom i spent so many years; I shall always cont…,2014-09-27 13:32:13+00:00,i never claim to be the best i just strive for perfection those with whom i spent so many years i shall always cont,0.4666666666666666,0.3,positive,0.0,0.695,0.305,0.836
1712,@naa_two,515856427374505985,RT @bhupendrachaube: Up and about early; amused to see my TL full of strange comments. Respect for elders and love for young ones is how I …,2014-09-27 13:32:11+00:00,up and about early amused to see my tl full of strange comments respect for elders and love for young ones is how i,0.19999999999999998,0.4,positive,0.058,0.615,0.327,0.8519
1713,@naa_two,515856342804742145,"RT @sagarikaghose: Ah, the sheer glee of the bhaisahebs &amp; behanjees of a certain news channel after our departure! Rushing about in ungramm…",2014-09-27 13:31:50+00:00,ah the sheer glee of the bhaisahebs amp behanjees of a certain news channel after our departure rushing about in ungramm,0.10714285714285714,0.6607142857142857,positive,0.0,0.741,0.259,0.743
1714,@naa_two,515839347845648384,"@sardesairajdeep After a rare sensible tweet in the morning, this man is back to his idiotic best. Shut up already!! XD",2014-09-27 12:24:19+00:00,after a rare sensible tweet in the morning this man is back to his idiotic best shut up already xd,0.15833333333333333,0.5083333333333333,positive,0.13,0.58,0.29,0.6597
1715,@naa_two,515838728497946625,"Lmao. Kitna jaloge?? XD XD
RT @sardesairajdeep: Reality check: Mr Modi not on front pages of New York Times which is dominated by ISIL.",2014-09-27 12:21:51+00:00,lmao kitna jaloge xd xd reality check mr modi not on front pages of new york times which is dominated by isil,0.36818181818181817,0.7272727272727273,positive,0.0,0.623,0.377,0.91
1716,@naa_two,515838728497946625,"Lmao. Kitna jaloge?? XD XD
RT @sardesairajdeep: Reality check: Mr Modi not on front pages of New York Times which is dominated by ISIL.",2014-09-27 12:21:51+00:00,lmao kitna jaloge xd xd reality check mr modi not on front pages of new york times which is dominated by isil,0.36818181818181817,0.7272727272727273,positive,0.0,0.623,0.377,0.91
1717,@naa_two,515826922471702528,"RT @timesofindia: BREAKING: 4 years imprisonment for #Jayalalitha #JayaVerdict
http://t.co/nxOilE9pVM",2014-09-27 11:34:56+00:00,breaking 4 years imprisonment for jayalalitha jayaverdict,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1718,@naa_two,515789836934860800,"RT @sardesairajdeep: So, it takes 2 decades to convict a CM? Probably 2 weeks if it was an  aam Indian! And the law is equal for all! #Jaya…",2014-09-27 09:07:34+00:00,so it takes 2 decades to convict a cm probably 2 weeks if it was an aam indian and the law is equal for all jaya,0.0,0.25,neutral,0.0,1.0,0.0,0.0
1719,@naa_two,515788579788705792,"RT @timesofindia: BREAKING: #JayaVerdict is guilty, is convicted in illegal assets case! Will have to step down as the Tamil Nadu CM.",2014-09-27 09:02:34+00:00,breaking jayaverdict is guilty is convicted in illegal assets case will have to step down as the tamil nadu cm,-0.38518518518518524,0.5962962962962963,negative,0.255,0.677,0.068,-0.6908
1720,@naa_two,515539043170263041,"Documentary on need for aesthetic development. Raj's commentary makes it even better. That voice.😍 #MNS #MahaBreakup
http://t.co/GlpieA3iJe",2014-09-26 16:31:00+00:00,documentary on need for aesthetic development raj s commentary makes it even better that voice mns mahabreakup,0.25,0.25,positive,0.0,0.838,0.162,0.4404
1721,@naa_two,515488694128500737,RT @kev050: Prithviraj Chavan resigns as Chief Minister of Maharashtra @timesofindia @TOIMumbai,2014-09-26 13:10:56+00:00,prithviraj chavan resigns as chief minister of maharashtra,0.0,0.0,negative,0.247,0.753,0.0,-0.3182
1722,@naa_two,515483687538794496,"RT @Dev_Fadnavis: BJP will never, never, never have any alliance with NCP. Rumours are motivated. We exposed their corruption in assembly. …",2014-09-26 12:51:03+00:00,bjp will never never never have any alliance with ncp rumours are motivated we exposed their corruption in assembly,0.0,0.0,positive,0.061,0.798,0.141,0.4019
1723,@naa_two,515430850121306113,"RT @timesofindia: Jug Suraiya's blog | ISIS is a terror group, but so were the World War II allies http://t.co/GzOv0afRiL http://t.co/SqG65…",2014-09-26 09:21:05+00:00,jug suraiya s blog isis is a terror group but so were the world war ii allies,0.0,0.0,negative,0.367,0.633,0.0,-0.8201
1724,@naa_two,515427992097406976,"Amidst all the #MahaBreakup yesterday, this one got released: http://t.co/bBbo71IYwW
Beats my expectations. Deserved better coverage.",2014-09-26 09:09:44+00:00,amidst all the mahabreakup yesterday this one got released beats my expectations deserved better coverage,0.5,0.5,positive,0.0,0.828,0.172,0.4404
1725,@naa_two,515427105807400960,"RT @mnsadhikrut: महाराष्ट्राच्या विकास आराखड्याची (blue print ) ची वेबसाईट 
http://t.co/SSAPae9txt
#MNSblueprint #MNSblueprintwebsite #MNS",2014-09-26 09:06:12+00:00,blue print mnsblueprint mnsblueprintwebsite mns,0.0,0.1,neutral,0.0,1.0,0.0,0.0
1726,@naa_two,515423475704406016,"Amreeki Dumbasses. Watch that vid! 😂
RT @firstpostin: American's can't even recognize a picture of PM Modi #FacePalm http://t.co/b2BqJjc80C",2014-09-26 08:51:47+00:00,amreeki dumbasses watch that vid american s can t even recognize a picture of pm modi facepalm,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1727,@naa_two,515364917726023680,"First elections result at #TimesSquare, now Arnab in US, wonder if we have #ObamaSpeaksToArnab anytime soon!! 😂😂😂
@timesnow @parodywala",2014-09-26 04:59:06+00:00,first elections result at timessquare now arnab in us wonder if we have obamaspeakstoarnab anytime soon,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
1728,@naa_two,515361417357041664,"Stopping Uddhav frm becoming CM. Saviours of M'rashtra.
RT: #BJP leaders who broke #Mahayuti alliance are enemies of #Maharashtra: #ShivSena",2014-09-26 04:45:11+00:00,stopping uddhav frm becoming cm saviours of m rashtra rt bjp leaders who broke mahayuti alliance are enemies of maharashtra shivsena,0.45,0.8500000000000001,negative,0.309,0.691,0.0,-0.765
1729,@naa_two,515355578520973312,"लाडात😂
RT:Breaking of alliance is an insult to the 105 Marathi martyrs of Samyukta Maharashtra movement: Shiv Sena in Saamna #MahaBreakup",2014-09-26 04:21:59+00:00,rt breaking of alliance is an insult to the 105 marathi martyrs of samyukta maharashtra movement shiv sena in saamna mahabreakup,0.0,0.0,negative,0.142,0.858,0.0,-0.5106
1730,@naa_two,515174084338917376,"RT @SirJadeja: #DhoniBiopic, Because Biopics of Sachin, Saurav, Dravid can't be summed up into 3 hours. RT if agree.",2014-09-25 16:20:47+00:00,dhonibiopic because biopics of sachin saurav dravid can t be summed up into 3 hours rt if agree,0.0,0.0,positive,0.0,0.857,0.143,0.3612
1731,@naa_two,515173787579330560,@Oke_the_Pushkar @PMOIndia tweeted out all that the many business speakers spoke on that occasion. Taking that out of context was laughable.,2014-09-25 16:19:37+00:00,the pushkar tweeted out all that the many business speakers spoke on that occasion taking that out of context was laughable,0.0,0.75,positive,0.0,0.943,0.057,0.0516
1732,@naa_two,515143273942228992,"End of an alliance. #MahaBreakup 
Finally won't feel d guilt of voting for an SS candidate just coz BJP was in alliance. Way to go BJP! :D",2014-09-25 14:18:22+00:00,end of an alliance mahabreakup finally won t feel d guilt of voting for an ss candidate just coz bjp was in alliance way to go bjp d,0.0,1.0,positive,0.073,0.799,0.128,0.3818
1733,@naa_two,515142348485828608,"@dilipkpandey Lol chutya! XD
Paida hi aise hue the ya koi course kiya hai?
The biz leaders too were addressing the event.
@Oke_the_Pushkar",2014-09-25 14:14:41+00:00,lol chutya xd paida hi aise hue the ya koi course kiya hai the biz leaders too were addressing the event the pushkar,0.8,0.7,positive,0.0,0.761,0.239,0.765
1734,@naa_two,514979562447331328,RT @firstpostin: Replug: Mangalyaan success: Why Western criticism of India’s Mars mission is blatant racism: http://t.co/ZdX0uUDfKy http:/…,2014-09-25 03:27:50+00:00,replug mangalyaan success why western criticism of india s mars mission is blatant racism http,-0.06666666666666667,0.16666666666666666,negative,0.323,0.507,0.171,-0.5106
1735,@naa_two,514979562447331328,RT @firstpostin: Replug: Mangalyaan success: Why Western criticism of India’s Mars mission is blatant racism: http://t.co/ZdX0uUDfKy http:/…,2014-09-25 03:27:50+00:00,replug mangalyaan success why western criticism of india s mars mission is blatant racism http,-0.06666666666666667,0.16666666666666666,negative,0.323,0.507,0.171,-0.5106
1736,@naa_two,514604702579695616,"And, Mangalyaan in Martian Orbit! Way to go @ISRO !! :* :* :* #Mangalyaan",2014-09-24 02:38:16+00:00,and mangalyaan in martian orbit way to go mangalyaan,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1737,@naa_two,514475748879368193,RT @DDNational: DON'T MISS - Mars Orbit Insertion Live! Wednesday morning @6:45 am on @DDNational..@PMOIndia @prasarbharati @MEAIndia http:…,2014-09-23 18:05:51+00:00,don t miss mars orbit insertion live wednesday morning 45 am on http,0.13636363636363635,0.5,negative,0.127,0.873,0.0,-0.1531
1738,@naa_two,514436712354029568,"Mars Orbit Insertion tomorrow. Make us 125 crore Indians proud @isro !! :D
#Mangalyaan #ISRO",2014-09-23 15:30:44+00:00,mars orbit insertion tomorrow make us 125 crore indians proud d mangalyaan isro,0.8,1.0,positive,0.0,0.78,0.22,0.4767
1739,@naa_two,514410226317934592,"RT @isro: India, wake up early tomorrow - History is in the making. #WakeUp4MarsOrbiter http://t.co/qvRFfErpgL",2014-09-23 13:45:29+00:00,india wake up early tomorrow history is in the making wakeup4marsorbiter,0.1,0.3,neutral,0.0,1.0,0.0,0.0
1740,@naa_two,512775044410249217,@dhruv17satra Thanks bhai!,2014-09-19 01:27:52+00:00,thanks bhai,0.2,0.2,positive,0.0,0.256,0.744,0.4404
1741,@naa_two,512677282532454401,"And, it's great being 19! Happy Bday @naa_two 😄",2014-09-18 18:59:23+00:00,and it s great being 19 happy bday two,0.8,0.875,positive,0.0,0.435,0.565,0.8316
1742,@naa_two,510740413976543233,"Thank you @mipaltan !! Love you guys!! #MIForever #OnThisMIssion #MI #CLT20

Thanks @LambaBhavesh ;)",2014-09-13 10:42:58+00:00,thank you love you guys miforever onthismission mi clt20 thanks,0.35,0.4,positive,0.0,0.422,0.578,0.8625
1743,@naa_two,510740103367385088,RT @LambaBhavesh: @mipaltan  @Naa_Two natu partyyy !! Harami thanx bol meko :-P,2014-09-13 10:41:44+00:00,two natu partyyy harami thanx bol meko p,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1744,@naa_two,510739997096292352,"RT @mipaltan: Congrats to @The_Bapu7, @rawatrohit22, @shHarranu, @RathiHrathi &amp; @Naa_Two on winning the #OnTheMIssion quiz!

Winners please…",2014-09-13 10:41:19+00:00,congrats to bapu7 amp two on winning the onthemission quiz winners please,0.5,0.75,positive,0.0,0.396,0.604,0.9042
1745,@naa_two,510718539263520768,"RT @mipaltan: Polly believes that we can win #CLT20 2014!

Paltan watch the video and get #OnTheMIssion: http://t.co/pVXKR3ztZh",2014-09-13 09:16:03+00:00,polly believes that we can win clt20 2014 paltan watch the video and get onthemission,0.8,0.4,positive,0.0,0.787,0.213,0.5859
1746,@naa_two,510709587146596352,Woohoo! All clear! #OnTheMIssion #MIForever #MI #CLT20 @mipaltan,2014-09-13 08:40:28+00:00,woohoo all clear onthemission miforever mi clt20,0.10000000000000002,0.3833333333333333,positive,0.0,0.459,0.541,0.7096
1747,@naa_two,510709499783434241,"RT @mipaltan: 72* off just 30 balls! 
Now this is a typical Polly innings powered with 9 sixes &amp; just one four. 

RT if you got it right. #…",2014-09-13 08:40:07+00:00,72 off just 30 balls now this is a typical polly innings powered with 9 sixes amp just one four rt if you got it right,0.05952380952380952,0.5178571428571428,neutral,0.0,1.0,0.0,0.0
1748,@naa_two,510708873208938496,@mipaltan 9 maximums. Clears the rope with ease! Polly! #CLT20 #MI #MIForever #OnTheMIssion,2014-09-13 08:37:38+00:00,9 maximums clears the rope with ease polly clt20 mi miforever onthemission,0.0,0.0,positive,0.0,0.703,0.297,0.4215
1749,@naa_two,510708750466822144,"RT @mipaltan: Q.10
Smash the final delivery out of the park like Polly!

RT and send your answers. #OnTheMIssion http://t.co/lMzWCo0ihB",2014-09-13 08:37:09+00:00,q 10 smash the final delivery out of the park like polly rt and send your answers onthemission,0.0,1.0,positive,0.0,0.865,0.135,0.3612
1750,@naa_two,510707414065111040,"RT @mipaltan: A.9
Harbhajan Singh is the Correct answer!

RT if you got it right! #OnTheMIssion",2014-09-13 08:31:50+00:00,a 9 harbhajan singh is the correct answer rt if you got it right onthemission,0.2857142857142857,0.5357142857142857,neutral,0.0,1.0,0.0,0.0
1751,@naa_two,510706123045756928,"RT @mipaltan: Q.9
Paltan, this one is a full-toss! You have to answer this one.

RT and send in your answers. #OnTheMIssion http://t.co/SDm…",2014-09-13 08:26:42+00:00,q 9 paltan this one is a full toss you have to answer this one rt and send in your answers onthemission,0.35,0.55,neutral,0.0,1.0,0.0,0.0
1752,@naa_two,510706108575404032,"@mipaltan Bhajji pa. Harbhajan Singh. :*
 #OnTheMIssion #MIForever #MI #CLT20",2014-09-13 08:26:39+00:00,bhajji pa harbhajan singh onthemission miforever mi clt20,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1753,@naa_two,510704645610561536,@mipaltan All clear so far! :D #OnTheMIssion,2014-09-13 08:20:50+00:00,all clear so far d onthemission,0.1,0.6916666666666667,positive,0.0,0.606,0.394,0.3818
1754,@naa_two,510704645610561536,@mipaltan All clear so far! :D #OnTheMIssion,2014-09-13 08:20:50+00:00,all clear so far d onthemission,0.1,0.6916666666666667,positive,0.0,0.606,0.394,0.3818
1755,@naa_two,510704546935365633,"RT @mipaltan: How many of you have scored 8/8?

2 more questions left in the quiz and soon we will be having our winners! #OnTheMIssion",2014-09-13 08:20:27+00:00,how many of you have scored 8 8 2 more questions left in the quiz and soon we will be having our winners onthemission,0.3333333333333333,0.3333333333333333,positive,0.0,0.866,0.134,0.4767
1756,@naa_two,510702576426180608,"RT @mipaltan: A.8
The iconic Feroz Shah Kotla Stadium is the correct answer! 

RT if your give the right answer! #OnTheMIssion",2014-09-13 08:12:37+00:00,a 8 the iconic feroz shah kotla stadium is the correct answer rt if your give the right answer onthemission,0.39285714285714285,0.5178571428571428,neutral,0.0,1.0,0.0,0.0
1757,@naa_two,510701466466529280,Feroz Shah Kotla Delhi @mipaltan #OnTheMIssion #CLT20 #MI #MIForever,2014-09-13 08:08:12+00:00,feroz shah kotla delhi onthemission clt20 mi miforever,0.0,0.0,neutral,0.0,1.0,0.0,0.0
