,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
580,@naa_two,516199192058810369,"RT @indiatimes: Can a city like #Mumbai ever be explained in 8 graphs?

We attempt the almost impossible here! - http://t.co/MhLEPTqHRA",2014-09-28 12:14:12+00:00,can a city like mumbai ever be explained in 8 graphs we attempt the almost impossible here,-0.6666666666666666,1.0,positive,0.0,0.848,0.152,0.3612,2,Opposition
581,@naa_two,516100546747322370,"Thanks @mipaltan :*
Would've helped had u sent in an XL tee. Sister's quite happy bout it though. Free tee fr her. :p http://t.co/yM4bXTUnnM",2014-09-28 05:42:13+00:00,thanks would ve helped had u sent in an xl tee sister s quite happy bout it though free tee fr her p,0.4666666666666666,0.6666666666666666,positive,0.0,0.625,0.375,0.8805,2,Opposition
582,@naa_two,516093943348342784,"Bday wishes to this lovely 85 year old lady, the nightingale of India. Ur voice never gets too old! @mangeshkarlata http://t.co/nu9cUMzoBD",2014-09-28 05:15:59+00:00,bday wishes to this lovely 85 year old lady the nightingale of india ur voice never gets too old,0.2333333333333333,0.3833333333333333,positive,0.0,0.759,0.241,0.6597,2,Opposition
583,@naa_two,515869370560430080,Wonder if @PMOIndia is gonna do another extempore speech here. He's at his best then!! If you could shed some light on this @MEAIndia :),2014-09-27 14:23:36+00:00,wonder if is gonna do another extempore speech here he s at his best then if you could shed some light on this,0.7,0.5,positive,0.0,0.833,0.167,0.6369,2,Opposition
584,@naa_two,515868932805115904,@PMOIndia 's maiden UN General Assembly address. An address in Hindi. Waiting in anticipation!! @MEAIndia #ModiAtUN,2014-09-27 14:21:52+00:00,s maiden un general assembly address an address in hindi waiting in anticipation modiatun,0.05000000000000002,0.5,positive,0.0,0.896,0.104,0.1027,0,Cricket
585,@naa_two,515857074475900928,Read her blogs. Disconnected from reality. Plain grumbling. Wonder what keeps her into active journalism? @sagarikaghose #YoSagarikaSoSour,2014-09-27 13:34:45+00:00,read her blogs disconnected from reality plain grumbling wonder what keeps her into active journalism yosagarikasosour,-0.1738095238095238,0.47857142857142854,positive,0.0,0.847,0.153,0.4019,2,Opposition
586,@naa_two,515856455983849473,"RT @bhupendrachaube: Kudos to my camerman @menomanoj ; exemplary work. No questions ever. And he speaks ""ungrammatical"" English/ Hindi. Doe…",2014-09-27 13:32:17+00:00,kudos to my camerman exemplary work no questions ever and he speaks ungrammatical english hindi doe,0.0,0.0,positive,0.113,0.718,0.169,0.2732,0,Cricket
587,@naa_two,515856435733749760,RT @bhupendrachaube: I never claim to be the best; I just strive for perfection. Those with whom i spent so many years; I shall always cont…,2014-09-27 13:32:13+00:00,i never claim to be the best i just strive for perfection those with whom i spent so many years i shall always cont,0.4666666666666666,0.3,positive,0.0,0.695,0.305,0.836,0,Cricket
588,@naa_two,515856427374505985,RT @bhupendrachaube: Up and about early; amused to see my TL full of strange comments. Respect for elders and love for young ones is how I …,2014-09-27 13:32:11+00:00,up and about early amused to see my tl full of strange comments respect for elders and love for young ones is how i,0.19999999999999998,0.4,positive,0.058,0.615,0.327,0.8519,0,Cricket
589,@naa_two,515856342804742145,"RT @sagarikaghose: Ah, the sheer glee of the bhaisahebs &amp; behanjees of a certain news channel after our departure! Rushing about in ungramm…",2014-09-27 13:31:50+00:00,ah the sheer glee of the bhaisahebs amp behanjees of a certain news channel after our departure rushing about in ungramm,0.10714285714285714,0.6607142857142857,positive,0.0,0.741,0.259,0.743,1,Modi
590,@naa_two,515839347845648384,"@sardesairajdeep After a rare sensible tweet in the morning, this man is back to his idiotic best. Shut up already!! XD",2014-09-27 12:24:19+00:00,after a rare sensible tweet in the morning this man is back to his idiotic best shut up already xd,0.15833333333333333,0.5083333333333333,positive,0.13,0.58,0.29,0.6597,2,Opposition
591,@naa_two,515838728497946625,"Lmao. Kitna jaloge?? XD XD
RT @sardesairajdeep: Reality check: Mr Modi not on front pages of New York Times which is dominated by ISIL.",2014-09-27 12:21:51+00:00,lmao kitna jaloge xd xd reality check mr modi not on front pages of new york times which is dominated by isil,0.36818181818181817,0.7272727272727273,positive,0.0,0.623,0.377,0.91,2,Opposition
592,@naa_two,515838728497946625,"Lmao. Kitna jaloge?? XD XD
RT @sardesairajdeep: Reality check: Mr Modi not on front pages of New York Times which is dominated by ISIL.",2014-09-27 12:21:51+00:00,lmao kitna jaloge xd xd reality check mr modi not on front pages of new york times which is dominated by isil,0.36818181818181817,0.7272727272727273,positive,0.0,0.623,0.377,0.91,2,Opposition
593,@naa_two,515539043170263041,"Documentary on need for aesthetic development. Raj's commentary makes it even better. That voice.😍 #MNS #MahaBreakup
http://t.co/GlpieA3iJe",2014-09-26 16:31:00+00:00,documentary on need for aesthetic development raj s commentary makes it even better that voice mns mahabreakup,0.25,0.25,positive,0.0,0.838,0.162,0.4404,0,Cricket
594,@naa_two,515483687538794496,"RT @Dev_Fadnavis: BJP will never, never, never have any alliance with NCP. Rumours are motivated. We exposed their corruption in assembly. …",2014-09-26 12:51:03+00:00,bjp will never never never have any alliance with ncp rumours are motivated we exposed their corruption in assembly,0.0,0.0,positive,0.061,0.798,0.141,0.4019,1,Modi
595,@naa_two,515427992097406976,"Amidst all the #MahaBreakup yesterday, this one got released: http://t.co/bBbo71IYwW
Beats my expectations. Deserved better coverage.",2014-09-26 09:09:44+00:00,amidst all the mahabreakup yesterday this one got released beats my expectations deserved better coverage,0.5,0.5,positive,0.0,0.828,0.172,0.4404,1,Modi
596,@naa_two,515174084338917376,"RT @SirJadeja: #DhoniBiopic, Because Biopics of Sachin, Saurav, Dravid can't be summed up into 3 hours. RT if agree.",2014-09-25 16:20:47+00:00,dhonibiopic because biopics of sachin saurav dravid can t be summed up into 3 hours rt if agree,0.0,0.0,positive,0.0,0.857,0.143,0.3612,1,Modi
597,@naa_two,515173787579330560,@Oke_the_Pushkar @PMOIndia tweeted out all that the many business speakers spoke on that occasion. Taking that out of context was laughable.,2014-09-25 16:19:37+00:00,the pushkar tweeted out all that the many business speakers spoke on that occasion taking that out of context was laughable,0.0,0.75,positive,0.0,0.943,0.057,0.0516,1,Modi
598,@naa_two,515143273942228992,"End of an alliance. #MahaBreakup 
Finally won't feel d guilt of voting for an SS candidate just coz BJP was in alliance. Way to go BJP! :D",2014-09-25 14:18:22+00:00,end of an alliance mahabreakup finally won t feel d guilt of voting for an ss candidate just coz bjp was in alliance way to go bjp d,0.0,1.0,positive,0.073,0.799,0.128,0.3818,2,Opposition
599,@naa_two,515142348485828608,"@dilipkpandey Lol chutya! XD
Paida hi aise hue the ya koi course kiya hai?
The biz leaders too were addressing the event.
@Oke_the_Pushkar",2014-09-25 14:14:41+00:00,lol chutya xd paida hi aise hue the ya koi course kiya hai the biz leaders too were addressing the event the pushkar,0.8,0.7,positive,0.0,0.761,0.239,0.765,1,Modi
600,@naa_two,514436712354029568,"Mars Orbit Insertion tomorrow. Make us 125 crore Indians proud @isro !! :D
#Mangalyaan #ISRO",2014-09-23 15:30:44+00:00,mars orbit insertion tomorrow make us 125 crore indians proud d mangalyaan isro,0.8,1.0,positive,0.0,0.78,0.22,0.4767,0,Cricket
601,@naa_two,512775044410249217,@dhruv17satra Thanks bhai!,2014-09-19 01:27:52+00:00,thanks bhai,0.2,0.2,positive,0.0,0.256,0.744,0.4404,0,Cricket
602,@naa_two,512677282532454401,"And, it's great being 19! Happy Bday @naa_two 😄",2014-09-18 18:59:23+00:00,and it s great being 19 happy bday two,0.8,0.875,positive,0.0,0.435,0.565,0.8316,2,Opposition
603,@naa_two,510740413976543233,"Thank you @mipaltan !! Love you guys!! #MIForever #OnThisMIssion #MI #CLT20

Thanks @LambaBhavesh ;)",2014-09-13 10:42:58+00:00,thank you love you guys miforever onthismission mi clt20 thanks,0.35,0.4,positive,0.0,0.422,0.578,0.8625,1,Modi
604,@naa_two,510739997096292352,"RT @mipaltan: Congrats to @The_Bapu7, @rawatrohit22, @shHarranu, @RathiHrathi &amp; @Naa_Two on winning the #OnTheMIssion quiz!

Winners please…",2014-09-13 10:41:19+00:00,congrats to bapu7 amp two on winning the onthemission quiz winners please,0.5,0.75,positive,0.0,0.396,0.604,0.9042,2,Opposition
605,@naa_two,510718539263520768,"RT @mipaltan: Polly believes that we can win #CLT20 2014!

Paltan watch the video and get #OnTheMIssion: http://t.co/pVXKR3ztZh",2014-09-13 09:16:03+00:00,polly believes that we can win clt20 2014 paltan watch the video and get onthemission,0.8,0.4,positive,0.0,0.787,0.213,0.5859,1,Modi
606,@naa_two,510709587146596352,Woohoo! All clear! #OnTheMIssion #MIForever #MI #CLT20 @mipaltan,2014-09-13 08:40:28+00:00,woohoo all clear onthemission miforever mi clt20,0.10000000000000002,0.3833333333333333,positive,0.0,0.459,0.541,0.7096,2,Opposition
607,@naa_two,510708873208938496,@mipaltan 9 maximums. Clears the rope with ease! Polly! #CLT20 #MI #MIForever #OnTheMIssion,2014-09-13 08:37:38+00:00,9 maximums clears the rope with ease polly clt20 mi miforever onthemission,0.0,0.0,positive,0.0,0.703,0.297,0.4215,0,Cricket
608,@naa_two,510708750466822144,"RT @mipaltan: Q.10
Smash the final delivery out of the park like Polly!

RT and send your answers. #OnTheMIssion http://t.co/lMzWCo0ihB",2014-09-13 08:37:09+00:00,q 10 smash the final delivery out of the park like polly rt and send your answers onthemission,0.0,1.0,positive,0.0,0.865,0.135,0.3612,2,Opposition
609,@naa_two,510704645610561536,@mipaltan All clear so far! :D #OnTheMIssion,2014-09-13 08:20:50+00:00,all clear so far d onthemission,0.1,0.6916666666666667,positive,0.0,0.606,0.394,0.3818,0,Cricket
610,@naa_two,510704645610561536,@mipaltan All clear so far! :D #OnTheMIssion,2014-09-13 08:20:50+00:00,all clear so far d onthemission,0.1,0.6916666666666667,positive,0.0,0.606,0.394,0.3818,0,Cricket
611,@naa_two,510704546935365633,"RT @mipaltan: How many of you have scored 8/8?

2 more questions left in the quiz and soon we will be having our winners! #OnTheMIssion",2014-09-13 08:20:27+00:00,how many of you have scored 8 8 2 more questions left in the quiz and soon we will be having our winners onthemission,0.3333333333333333,0.3333333333333333,positive,0.0,0.866,0.134,0.4767,0,Cricket
612,@naa_two,510701367686467587,"RT @mipaltan: Q.8
Now this is an easy one!
RT and send in your answers. #OnTheMIssion http://t.co/dwgyg0FyTl",2014-09-13 08:07:49+00:00,q 8 now this is an easy one rt and send in your answers onthemission,0.43333333333333335,0.8333333333333334,positive,0.0,0.805,0.195,0.4404,2,Opposition
613,@naa_two,510699902825795584,"RT @mipaltan: Malinga produced a magical spell of 4-0-32-5 vs CSK during CLT20 '12. 

RT If you remember this splendid effort from Malinga?…",2014-09-13 08:01:59+00:00,malinga produced a magical spell of 4 0 32 5 vs csk during clt20 12 rt if you remember this splendid effort from malinga,0.6666666666666667,1.0,positive,0.0,0.809,0.191,0.6705,1,Modi
614,@naa_two,510698156892250112,"RT @mipaltan: Q.7
Fifer in a T20 game is like scoring a double century in Test.

RT and send in your answer! #OnTheMIssion http://t.co/K7oQ…",2014-09-13 07:55:03+00:00,q 7 fifer in a t20 game is like scoring a double century in test rt and send in your answer onthemission,-0.2,0.2,positive,0.0,0.872,0.128,0.3612,2,Opposition
615,@naa_two,510694209213317121,"RT @mipaltan: Only 5 questions are standing in between you and MI T-shirt!

RT if you ready for the 2nd half? #OnTheMIssion",2014-09-13 07:39:22+00:00,only 5 questions are standing in between you and mi t shirt rt if you ready for the 2nd half onthemission,0.008333333333333338,0.4166666666666667,positive,0.0,0.878,0.122,0.3612,0,Cricket
616,@naa_two,510692255049334784,"RT @mipaltan: Q.5
Economy Rate is a vital factor in T20 cricket.
RT and send in your answers. #OnTheMIssion http://t.co/7SiBxiC94D",2014-09-13 07:31:36+00:00,q 5 economy rate is a vital factor in t20 cricket rt and send in your answers onthemission,0.1,0.4,positive,0.0,0.864,0.136,0.296,1,Modi
617,@naa_two,510690596248252416,"RT @mipaltan: Q.5 is about Slinga Malinga!

RT if you are ready to dig out a toe-crusher. #OnTheMIssion",2014-09-13 07:25:00+00:00,q 5 is about slinga malinga rt if you are ready to dig out a toe crusher onthemission,0.2,0.5,positive,0.0,0.848,0.152,0.3612,2,Opposition
618,@naa_two,510687578517803008,"RT @mipaltan: Q.4
The greatest moment in MI's history!

RT and send in your answer. #OnTheMIssion http://t.co/C1oI8mmc8I",2014-09-13 07:13:01+00:00,q 4 the greatest moment in mi s history rt and send in your answer onthemission,1.0,1.0,positive,0.0,0.741,0.259,0.6369,2,Opposition
619,@naa_two,510686967625814016,"RT @mipaltan: Paltan, RT if you are enjoying the quiz? 

Q.4 is coming your way. #OnTheMIssion",2014-09-13 07:10:35+00:00,paltan rt if you are enjoying the quiz q 4 is coming your way onthemission,0.5,0.6,positive,0.0,0.779,0.221,0.5267,2,Opposition
620,@naa_two,510683054805753856,"RT @mipaltan: Next question is coming your way!

RT if you are ready to take on the 3rd question. #OnTheMIssion",2014-09-13 06:55:02+00:00,next question is coming your way rt if you are ready to take on the 3rd question onthemission,0.06666666666666667,0.16666666666666666,positive,0.0,0.872,0.128,0.3612,0,Cricket
621,@naa_two,510678571564535808,"@mipaltan Woohoo! One down, nine to go!! #MIForever #OnTheMIssion #CLT20 #MI",2014-09-13 06:37:14+00:00,woohoo one down nine to go miforever onthemission clt20 mi,-0.15555555555555559,0.2888888888888889,positive,0.0,0.732,0.268,0.5106,2,Opposition
622,@naa_two,510673644737925120,"RT @mipaltan: All you need to do is, answer 10 questions &amp; you will be a proud owner of a MI T-shirt! #OnTheMIssion

RT if you want to win …",2014-09-13 06:17:39+00:00,all you need to do is answer 10 questions amp you will be a proud owner of a mi t shirt onthemission rt if you want to win,0.8,0.7,positive,0.0,0.728,0.272,0.802,2,Opposition
623,@naa_two,510673222639964162,@mipaltan Bring it on! Reliving all those great moments!! #OnTheMIssion #CLT20 #MI #MIForever,2014-09-13 06:15:58+00:00,bring it on reliving all those great moments onthemission clt20 mi miforever,0.8,0.75,positive,0.0,0.728,0.272,0.6249,0,Cricket
624,@naa_two,510671480988770304,2011 match vs T&amp;T chasing a small tgt of 99 and Slinga/Chahal won it for us with a ball to spare. Slinga hitting 6!! @mipaltan #OnTheMIssion,2014-09-13 06:09:03+00:00,2011 match vs t amp t chasing a small tgt of 99 and slinga chahal won it for us with a ball to spare slinga hitting 6 onthemission,-0.25,0.4,positive,0.0,0.856,0.144,0.5719,2,Opposition
625,@naa_two,510666943951409153,@firstpostin A great man on the wrong side of the political spectrum. Only if last 10yrs didn't happen and he was remembered as a legend!,2014-09-13 05:51:01+00:00,a great man on the wrong side of the political spectrum only if last 10yrs didn t happen and he was remembered as a legend,0.06000000000000001,0.5633333333333334,positive,0.114,0.735,0.151,0.25,2,Opposition
626,@naa_two,510666092356714496,"@mipaltan When you have a team that great, and an even better PR team for twitter, #Paltan just can't stay quiet! ;)
 #OnTheMIssion #MI",2014-09-13 05:47:38+00:00,when you have a team that great and an even better pr team for twitter paltan just can t stay quiet onthemission mi,0.43333333333333335,0.5277777777777778,positive,0.0,0.731,0.269,0.7906,0,Cricket
627,@naa_two,510665595608514560,RT @mipaltan: It looks like that the entire Paltan is charged up for tonight's match! #OnTheMIssion,2014-09-13 05:45:40+00:00,it looks like that the entire paltan is charged up for tonight s match onthemission,0.0,0.625,positive,0.11,0.736,0.153,0.1779,0,Cricket
628,@naa_two,510665595608514560,RT @mipaltan: It looks like that the entire Paltan is charged up for tonight's match! #OnTheMIssion,2014-09-13 05:45:40+00:00,it looks like that the entire paltan is charged up for tonight s match onthemission,0.0,0.625,positive,0.11,0.736,0.153,0.1779,0,Cricket
629,@naa_two,510466214246617088,"RT @AUThackeray: The change Maharashtra was awaiting is here! 15th October, Poll Date! Let's be the change, usher in progress n prosperity …",2014-09-12 16:33:24+00:00,the change maharashtra was awaiting is here 15th october poll date let s be the change usher in progress n prosperity,0.0,0.0,positive,0.0,0.865,0.135,0.4215,0,Cricket
630,@naa_two,509692986469277697,RT @htc: Bigger screen. Better performance. Elegant design. Welcome to the party #iPhone6. http://t.co/v45ZXebhbs,2014-09-10 13:20:52+00:00,bigger screen better performance elegant design welcome to the party iphone6,0.45,0.725,positive,0.0,0.374,0.626,0.8934,2,Opposition
631,@naa_two,509524947106947072,@rjshrikant Haha. Thanks. :),2014-09-10 02:13:08+00:00,haha thanks,0.2,0.25,positive,0.0,0.0,1.0,0.7096,0,Cricket
632,@naa_two,509018116949426176,Walking through the 'peths' of Pune! Enjoying every bit of it! Dhol Tasha galore. #Visarjan #Epic,2014-09-08 16:39:10+00:00,walking through the peths of pune enjoying every bit of it dhol tasha galore visarjan epic,0.3,0.5,positive,0.0,0.815,0.185,0.5267,1,Modi
633,@naa_two,507565980600373248,RT @rahulroushan: Rahul Gandhi solves crossword http://t.co/mBIYD7XYoW,2014-09-04 16:28:54+00:00,rahul gandhi solves crossword,0.0,0.0,positive,0.0,0.588,0.412,0.2732,1,Modi
634,@naa_two,507523777597427712,Getting that feeling of a void after Ganpati Visarjan! पुढच्या वर्षी लवकर या!,2014-09-04 13:41:12+00:00,getting that feeling of a void after ganpati visarjan,0.0,0.0,positive,0.0,0.824,0.176,0.128,1,Modi
635,@naa_two,507492498571132928,"Cricket Jihad. XD XD

RT @FirstpostSports: If you turn Muslim, no matter what you do, straight to heaven: Shehzad to Dilshan. #SLvsPak",2014-09-04 11:36:55+00:00,cricket jihad xd xd if you turn muslim no matter what you do straight to heaven shehzad to dilshan slvspak,0.2,0.4,positive,0.073,0.465,0.462,0.8934,1,Modi
636,@naa_two,505719452571152384,"@narendramodi gifts @AbeShinzo books on Vivekananda, Bhagawad Gita. #Sickulars be like, Modi is saffronizing Japan.",2014-08-30 14:11:27+00:00,gifts books on vivekananda bhagawad gita sickulars be like modi is saffronizing japan,0.0,0.0,positive,0.0,0.828,0.172,0.3612,0,Cricket
637,@naa_two,505717445588312064,"Only if they stp playing random Sallu songs.

RT @timesofindia: Thane shows the way - eco-friendly idol immersion gaining popularity in city",2014-08-30 14:03:29+00:00,only if they stp playing random sallu songs thane shows the way eco friendly idol immersion gaining popularity in city,-0.041666666666666664,0.6666666666666666,positive,0.0,0.595,0.405,0.872,0,Cricket
638,@naa_two,505213128385118208,The joys of feasting on Modaks! गणपती बाप्पा मोरया! 😊 http://t.co/SiSnVwFsoL,2014-08-29 04:39:30+00:00,the joys of feasting on modaks,0.0,0.0,positive,0.0,0.61,0.39,0.4939,1,Modi
639,@naa_two,502848536602365952,"@sardesairajdeep Haha. You just got better. Checking our PM's tweets is the least you could do before posting such tweets! Take a bow, Sir.",2014-08-22 16:03:28+00:00,haha you just got better checking our pm s tweets is the least you could do before posting such tweets take a bow sir,0.09999999999999999,0.42500000000000004,positive,0.0,0.772,0.228,0.7096,2,Opposition
640,@naa_two,502848241910558720,RT @sardesairajdeep: I do hope @PMOIndia will show grace and mourn URA's passing away. Will raise @PMOIndia stature.,2014-08-22 16:02:18+00:00,i do hope will show grace and mourn ura s passing away will raise stature,0.0,0.0,positive,0.151,0.541,0.308,0.4404,1,Modi
641,@naa_two,502517412927782912,"Fucks up my sleep. -_-'
RT @UberFacts: People who are exposed to bright light early in the morning tend to be more alert throughout the day.",2014-08-21 18:07:42+00:00,fucks up my sleep people who are exposed to bright light early in the morning tend to be more alert throughout the day,0.42500000000000004,0.575,positive,0.153,0.66,0.187,0.2484,2,Opposition
642,@naa_two,502517229628309504,Finally a #weekend post exams. Nothing like laying back and listening to some good music. :),2014-08-21 18:06:58+00:00,finally a weekend post exams nothing like laying back and listening to some good music,0.2333333333333333,0.5333333333333333,positive,0.124,0.705,0.17,0.1999,2,Opposition
643,@naa_two,502125986691825664,The way he trashes 'em. The way they keep comin back here to get trashed. Best nxt 2 IndoPak matches.😂 #EnvoyFumbles http://t.co/lS0zqvEYMT,2014-08-20 16:12:18+00:00,the way he trashes em the way they keep comin back here to get trashed best nxt 2 indopak matches envoyfumbles,0.5,0.15,positive,0.0,0.819,0.181,0.6369,2,Opposition
644,@naa_two,502071118891458561,RT @MEAIndia: An approach different to the one laid down in the Simla Agreement &amp; Lahore Declaration does not yield results in India-Pakist…,2014-08-20 12:34:17+00:00,an approach different to the one laid down in the simla agreement amp lahore declaration does not yield results in india pakist,-0.07777777777777779,0.4444444444444444,positive,0.0,0.868,0.132,0.4939,0,Cricket
645,@naa_two,502071068282994688,"RT @MEAIndia: Following Simla Agreement there are only 2 ""stakeholders"" on the issue of Jammu &amp; Kashmir - India &amp; Pakistan. None else.",2014-08-20 12:34:05+00:00,following simla agreement there are only 2 stakeholders on the issue of jammu amp kashmir india amp pakistan none else,0.0,0.55,positive,0.0,0.849,0.151,0.4939,1,Modi
646,@naa_two,501758283636408320,Love biryani. Even better when you cook one for yourself. That aroma. #FoodPorn http://t.co/ZDjeQLs0lO,2014-08-19 15:51:11+00:00,love biryani even better when you cook one for yourself that aroma foodporn,0.5,0.55,positive,0.0,0.608,0.392,0.7964,2,Opposition
647,@naa_two,501758277886029824,Love biryani. Even better when you cook one for yourself. That aroma. #FoodPorn http://t.co/Z6ba1UBiqs,2014-08-19 15:51:10+00:00,love biryani even better when you cook one for yourself that aroma foodporn,0.5,0.55,positive,0.0,0.608,0.392,0.7964,2,Opposition
648,@naa_two,501358552141680640,RT @ChouhanShivraj: I support India’s decision to suspend talks with mischievous Pakistan. Befitting reply to those who do not understand l…,2014-08-18 13:22:48+00:00,i support india s decision to suspend talks with mischievous pakistan befitting reply to those who do not understand l,0.0,0.0,positive,0.115,0.75,0.135,0.1027,1,Modi
649,@naa_two,501355934430412800,"Haha. Yet another one tonight. Arnab taking on ""Mr. Peerzada""! Love those IndoPak debates. @timesnow #ModiWalksTheTalk #TalksCalledOff",2014-08-18 13:12:24+00:00,haha yet another one tonight arnab taking on mr peerzada love those indopak debates modiwalksthetalk talkscalledoff,0.35,0.44999999999999996,positive,0.0,0.66,0.34,0.802,0,Cricket
650,@naa_two,501347595956912128,"RT @timesnow: PM Modi sends straight message to Pakistan, calls off secretary level talks which were to be held in Islamabad on Aug 25 #Tal…",2014-08-18 12:39:16+00:00,pm modi sends straight message to pakistan calls off secretary level talks which were to be held in islamabad on aug 25 tal,0.2,0.4,positive,0.0,0.921,0.079,0.2263,1,Modi
651,@naa_two,501340427857842178,RT @BhogleAnita: #bmc those who slept in late on Fri morn &amp;missed the PM's speech.  Garbage pile there since weeks despite complaints http:…,2014-08-18 12:10:47+00:00,bmc those who slept in late on fri morn amp missed the pm s speech garbage pile there since weeks despite complaints http,-0.3,0.6,positive,0.09,0.818,0.092,0.015,0,Cricket
652,@naa_two,501305603520614403,@Radroxxx 😂😂😂 True that! At****a Logix! :p,2014-08-18 09:52:24+00:00,true that at a logix p,0.35,0.65,positive,0.0,0.517,0.483,0.4215,1,Modi
653,@naa_two,500690975446933507,"Wonder if England should declare the innings now. 200 ahead, they look all set for an innings win with the way things hv gone. -_- #EngvInd",2014-08-16 17:10:05+00:00,wonder if england should declare the innings now 200 ahead they look all set for an innings win with the way things hv gone engvind,0.8,0.4,positive,0.0,0.863,0.137,0.5859,2,Opposition
654,@naa_two,500689638487367681,"Fuckk!! RCT is back. Reliving my childhood!! :'D
The most lovable game for me, by far. Roller Coasters!! :*
@gamespot",2014-08-16 17:04:46+00:00,fuckk rct is back reliving my childhood d the most lovable game for me by far roller coasters,0.13999999999999999,0.48,positive,0.0,0.788,0.212,0.6478,0,Cricket
655,@naa_two,500295806730002434,Meanwhile ppl like Sisodia and staff at BJP's Srinagar office deserve a kick on their butts. http://t.co/clbCEugwPJ,2014-08-15 14:59:50+00:00,meanwhile ppl like sisodia and staff at bjp s srinagar office deserve a kick on their butts,0.0,0.0,positive,0.0,0.848,0.152,0.3612,2,Opposition
656,@naa_two,500295265287294977,"Jokes and lack of logic gallore @timesnow tonight. #RedFortDebut 
PM has rightly asked for 10yrs of peace at least!! Mountain out of a mole.",2014-08-15 14:57:40+00:00,jokes and lack of logic gallore tonight redfortdebut pm has rightly asked for 10yrs of peace at least mountain out of a mole,-0.007142857142857145,0.46785714285714286,positive,0.086,0.709,0.205,0.4939,2,Opposition
657,@naa_two,500219371248050176,RT @VVSLaxman281: The oval test will be a real test of character of this Indian team. If they win it will give a lot of confidence for thei…,2014-08-15 09:56:06+00:00,the oval test will be a real test of character of this indian team if they win it will give a lot of confidence for thei,0.5,0.35000000000000003,positive,0.0,0.756,0.244,0.7964,1,Modi
658,@naa_two,500139242320699392,Extempore speech from the ramparts of the Red Fort. Now that's how you wamt your @PMOIndia to be. Loved it. #Happy #IndependenceDay #JaiHind,2014-08-15 04:37:42+00:00,extempore speech from the ramparts of the red fort now that s how you wamt your to be loved it happy independenceday jaihind,0.5,0.6,positive,0.0,0.725,0.275,0.8225,1,Modi
659,@naa_two,500138858852253697,RT @Swamy39: Namo speech was brilliantly structured to make the common man feel he was talking to him.,2014-08-15 04:36:10+00:00,namo speech was brilliantly structured to make the common man feel he was talking to him,0.30000000000000004,0.75,positive,0.0,0.789,0.211,0.6124,2,Opposition
660,@naa_two,500138858852253697,RT @Swamy39: Namo speech was brilliantly structured to make the common man feel he was talking to him.,2014-08-15 04:36:10+00:00,namo speech was brilliantly structured to make the common man feel he was talking to him,0.30000000000000004,0.75,positive,0.0,0.789,0.211,0.6124,2,Opposition
661,@naa_two,499988158168059904,67 years since our ancient civilization reformed itself into the modern state of India. Moment of pride. #Happy #IndependenceDay,2014-08-14 18:37:20+00:00,67 years since our ancient civilization reformed itself into the modern state of india moment of pride happy independenceday,0.5,0.65,positive,0.0,0.736,0.264,0.7269,0,Cricket
662,@naa_two,499954128789835778,"Kudos 2 all the great souls who laid their lives 67yrs ago 2 give us this freedom, that we so easily take fr granted today. #IndependenceDay",2014-08-14 16:22:07+00:00,kudos 2 all the great souls who laid their lives 67yrs ago 2 give us this freedom that we so easily take fr granted today independenceday,0.6166666666666667,0.7916666666666667,positive,0.0,0.52,0.48,0.9553,0,Cricket
663,@naa_two,499922316180996097,"@Radroxxx And, if those lines weren't copy pasted, loved 'em. :*",2014-08-14 14:15:42+00:00,and if those lines weren t copy pasted loved em,0.7,0.8,positive,0.0,0.672,0.328,0.5994,2,Opposition
664,@naa_two,499921416267898880,Passing Sem II with pretty decent grades. Quarter of an Engineer. #Elated :D,2014-08-14 14:12:08+00:00,passing sem ii with pretty decent grades quarter of an engineer elated d,0.20833333333333331,0.8333333333333333,positive,0.0,0.575,0.425,0.8126,1,Modi
665,@naa_two,499814495363952640,"And as a matter of coincidence, India too playing their 5th #TheBigTest #EngvInd against their former colonists on the #IndependenceDay",2014-08-14 07:07:16+00:00,and as a matter of coincidence india too playing their 5th thebigtest engvind against their former colonists on the independenceday,0.0,0.0,positive,0.0,0.854,0.146,0.2263,0,Cricket
666,@naa_two,499813921876758528,RT @cricket_U: Today marks first time that Pakistan are playing a Test match starting on their independence day (August 14). #SLvPak,2014-08-14 07:04:59+00:00,today marks first time that pakistan are playing a test match starting on their independence day august 14 slvpak,0.125,0.21666666666666667,positive,0.0,0.904,0.096,0.2023,0,Cricket
667,@naa_two,498875055170789376,"@KaruppusamyPT Haha. Hardly did anyone regret 98,99. To put that into perspective, 2004 results still had BJP just 7 seats behind Congress.",2014-08-11 16:54:16+00:00,haha hardly did anyone regret 98 99 to put that into perspective 2004 results still had bjp just 7 seats behind congress,-0.1638888888888889,0.5138888888888888,positive,0.103,0.774,0.122,0.1189,1,Modi
668,@naa_two,498855205518049280,"Sickulars lashing out at his logical statement. For God's sake, India is a Hindu nation, ur denial doesn't change it. #BhagwatStraightTalk",2014-08-11 15:35:23+00:00,sickulars lashing out at his logical statement for god s sake india is a hindu nation ur denial doesn t change it bhagwatstraighttalk,0.25,0.25,positive,0.0,0.9,0.1,0.2732,0,Cricket
